X,Y
-0.6487857335952067,-1.4074883930043127
-0.9287578582909541,-1.4981676429730577
-0.84789810601047,-1.4593110063929617
-0.8079642981506943,-1.4417421740865128
-0.8532618377975874,-1.4739617740089044
-0.8883089291929793,-1.4542817866073656
-0.8252225458216307,-1.4481390901271294
-0.8036125645410385,-1.4254478249659235
-0.74427637371536,-1.4274636958561855
-0.7102798810363314,-1.4177407045922092
-0.592800894280616,-1.3786748044213102
-0.6995085879710496,-1.4083882113057797
-0.8333139603358759,-1.4495279407681527
-0.9481951626677563,-1.4918592576249232
-0.6567143593545892,-1.4104057083905122
-0.7807557181798358,-1.4361772863281825
-0.8164074276354721,-1.4459470369830274
-0.7503674986220317,-1.4118787072762056
-0.627741474265714,-1.3877810844845528
-0.8342505820178847,-1.458644564704414
-0.9246671015493942,-1.4614253454603399
-0.9335928303878888,-1.4861961558047936
-0.6919478730935736,-1.4315910325575723
-0.7254595277729264,-1.436359415869047
-0.8993358191034123,-1.4684317167901244
-0.7471032097195214,-1.4192959614312501
-0.899764706944097,-1.4714129727410679
-0.8551689254635021,-1.4560311574498113
-0.6799320127035289,-1.4240525924863672
-0.7219494641503189,-1.4161445373300687
-0.8174428123336711,-1.4436823124710791
-0.7257634449808483,-1.4330704796316456
-0.648432054580565,-1.3816864706406164
-0.8204375372353209,-1.4471577000379816
-0.8768895093160852,-1.454994954869872
-0.9273159536942137,-1.4632692045474742
-0.6237442573045833,-1.3756919246171133
-0.8322147033446119,-1.4510379558517164
-0.6488999493059565,-1.40276204658821
-0.7951571581196047,-1.4341689410858696
-0.9629077928712655,-1.4964027198863925
-0.7375287908472309,-1.4006073152803975
-0.9157124334538536,-1.4613203065596199
-0.7724615454881164,-1.4352066773622412
-0.9694950025562509,-1.4937865392025595
-0.8384638456980853,-1.4675448719865694
-0.8734614559947566,-1.4577033202530085
-0.8045651584204292,-1.462884750998626
-0.8415023166141191,-1.4516554905216448
-0.8728130547519157,-1.4419579220429544
-0.633356096972113,-1.3930131332109201
-0.8953286711606733,-1.489965701401289
-0.6886679460082862,-1.4046585162200196
-0.8228603500947276,-1.4628039794995014
