X,Y
-0.9568718746187537,-1.5246163877401147
-0.8177631433130876,-1.6809064817534873
-0.9090600159839852,-1.572666572102546
-0.8277775995376117,-1.6727843291744702
-0.7747051528306004,-1.7135389196887107
-0.8638460027531789,-1.6390799401969791
-0.7659676889991428,-1.7136963622819508
-0.7066265620637497,-1.7391338907096878
-0.7926478446615834,-1.7053719676118178
-0.6833031461844534,-1.759655023393589
-0.9024106942333936,-1.5994920935310262
-0.9018699843858214,-1.588012175809412
-0.7760431764538711,-1.6990368933155573
-0.7614336509870774,-1.712577418724765
-0.7886801148218988,-1.6975785480820822
-0.6453924094765358,-1.761459441084048
-0.9088895369968842,-1.5752027850723105
-0.6355738054690948,-1.7666672484352544
-0.7043072514331756,-1.7370444046132443
-0.819062710691321,-1.6870037692601825
-0.8168649703634419,-1.6866961260691211
-0.8688110776206955,-1.6356013257355737
-0.7086003781476413,-1.7278204825712857
-0.7579112884353403,-1.7168518890052922
-0.8066307138786659,-1.6923649253886721
-0.998643821996434,-1.45861746756947
-0.842719555823225,-1.6482618771525548
-0.7575418300908259,-1.734037125845698
-0.8091278893723978,-1.6816468273602068
-0.8597921732295436,-1.6515026027547837
-0.7619350063540112,-1.728245185453313
-0.7420536399314189,-1.7336761990589393
-0.867823468322406,-1.632894133471202
-0.725625559207151,-1.7436013439730114
-0.7998271072224087,-1.683521010980297
-0.9529998918213988,-1.5304687561235777
-0.9728209919754872,-1.5040551738551322
-0.9090686273131232,-1.575684302993211
-0.8697674200641057,-1.6322199160105515
-0.8839103240934874,-1.6167400030022365
-0.9923672823211684,-1.467337569662661
-0.8219026372998318,-1.6663182096401261
-0.6304657480318637,-1.76566719101824
-0.8061179141150933,-1.6940622930809683
-0.742169713684977,-1.7282114002763527
-0.7209309972017264,-1.7357005201399676
-0.881193386572579,-1.6097795260479353
-0.674824928972721,-1.7550375971672982
-0.7852438490358711,-1.715767891955834
-0.5766377144207268,-1.7621509438975476
-0.6703832334500751,-1.7624702791624913
-0.9035406504602593,-1.589367662085899
-0.9079544710267665,-1.6000351143598197
-0.63042640926096,-1.7603088742683408
-0.9017400371210015,-1.5837528931719376
-0.8458369170473524,-1.6485188679629939
-0.6943467456377103,-1.7271749702259085
-0.964461165070502,-1.4924711903553955
-0.8230707363740727,-1.6815683775334687
-0.7422701087807977,-1.7470140265155996
-0.8489031926983439,-1.65555390162132
-0.6553719684189346,-1.7564205513146842
-0.8235057657829856,-1.6787879551000464
-0.7913226360625417,-1.6923409258572797
-0.6471937318136731,-1.750653126558796
-0.745647710191164,-1.745484724630479
-0.5780681236091786,-1.7423882934933095
-0.7359817447834347,-1.7159911446863048
-0.7667916536967944,-1.7259466003419537
-0.9053324809259622,-1.5860859184927134
-0.9520001653855695,-1.5236474800832693
-0.8640502275637351,-1.6265295408975156
-0.8298603238913117,-1.6581773933125794
-0.843061142124872,-1.6510748110140363
-0.9305773140609382,-1.5521346788643946
-0.7368965786618598,-1.7258194555817006
-0.7764410542904583,-1.7007085266624145
-0.735919925932108,-1.7403793648530055
-0.7568250696564713,-1.724040941233673
-0.8933715624890373,-1.6061943958479235
-0.7949698777555065,-1.7149949031155023
-0.6200707411383187,-1.767167766499938
-0.7825161645295008,-1.7135486889929044
-0.7996448177463276,-1.7039584487386128
-0.9444983198638943,-1.5403994576642033
-0.8117873717889941,-1.6897097019854768
-0.7622802847796772,-1.7250964566712166
-0.7970325343962747,-1.7039421253436802
-0.8260099214726812,-1.6581403851697842
-0.8939639397541622,-1.6194481273808763
-0.9332341411453532,-1.5509453153362511
-0.8945620582637425,-1.6058647527381256
-0.8736399832506333,-1.6232327133556048
-0.7905799322104982,-1.7068029201003605
-0.6923810872600593,-1.763018375170989
-0.793381051449916,-1.7031599119818026
-0.9058917570304934,-1.5809185983689167
-0.9370242316301309,-1.5486398578235263
-0.8917433340988654,-1.584846442875049
-0.6806925533756721,-1.727929827300342
-0.9085059205561161,-1.5796407093881042
-0.7729234038256072,-1.72065226298994
-0.9166854345232975,-1.5603990865215758
-0.8269132736638445,-1.6864860512377042
-0.8088368681937526,-1.6465317536845088
-1.0422447692242482,-1.3802696034917388
-0.6782524785025048,-1.7535417392529433
-0.6905481876621244,-1.7437505428593338
-0.8046186344662072,-1.6918383108791666
-0.7743448431998434,-1.7075533658057223
-0.7250399860978209,-1.7467230575279025
-0.8901905523622002,-1.596663826296286
-0.7879666143795192,-1.7102357119448717
-0.6197125326594006,-1.7445895206890079
-0.821926947054362,-1.6670306923611313
-0.926840011635165,-1.5552194535538837
-0.7299188558622474,-1.7430289656173452
-0.8875418294570908,-1.6080720530714923
-0.8379574764758597,-1.6396308029371518
-0.7363673435282737,-1.7368921468974003
-0.8513252722584056,-1.6535984651804296
-0.6987834894368804,-1.7656519705230296
-0.859195909399165,-1.6269655155143812
-0.8181084272592781,-1.6836947434479665
-0.8669008588775721,-1.6498402349317696
-0.854210570060627,-1.6607843793594503
-0.7032601622494387,-1.7411367552699422
-0.6716698435669162,-1.7558547925045658
-0.8600930935429475,-1.6412508958998413
-0.6529938890036261,-1.766575179781092
-0.7639183853295141,-1.7273294607956657
-0.722149753748618,-1.7371168417935763
-0.5814079445008221,-1.7465716303031344
-0.9882638428812236,-1.475271764674529
-0.6850468527437614,-1.733350783382835
-0.8734020615226095,-1.604015016429607
-0.6288722302720647,-1.750664773890847
-0.7880092885364284,-1.690968263299887
-0.9038949996112792,-1.5912651602867107
-0.9118809288131586,-1.5786220332762804
-0.8165282842815869,-1.6880010012284214
-0.81484156595479,-1.673925263380678
-0.7104888463553192,-1.7593718763090536
-0.9185172394182257,-1.5860888240183317
-0.7428486339601719,-1.74916516368129
-0.8185610255918495,-1.6899422328933709
-0.7344981357329528,-1.7337703716592179
-0.8551273659273171,-1.6445920634185602
-0.9106216529230509,-1.5813121534003811
-0.8139867774154955,-1.6806845316354933
-0.762719819144048,-1.719995022990868
-0.8721574129789117,-1.635989318825279
-0.8201518434307989,-1.6945009905166122
-0.8197829047845123,-1.6866905560206036
-0.8130765954690933,-1.6968756921051364
-0.7667213022948346,-1.7160358526780108
-0.7730058116972777,-1.7171120048813167
-0.7836325465700024,-1.6909416224436171
-0.7507448967627754,-1.7349298359145733
-0.6788009424293334,-1.7337134289071445
-0.7489117486160948,-1.7097128474695484
-0.7911050075896092,-1.6946739577137586
-0.5769832953968748,-1.7583412000410266
-0.7318748858834717,-1.7333463271592098
