X,Y
2.5273610274837184,0.05660874838275112
2.99232328354818,0.6495533972186746
-0.3230666238942502,-1.6030296767786716
3.007876236347519,0.9206377867972357
-1.631865111283868,0.39171865123428207
2.3535208405168047,-0.2039146798182755
2.3921033187290437,-0.2540050147577897
3.11017108197169,0.8686577628846076
0.8354784372844344,0.28354015520355835
3.41281930523937,1.4227568489167213
1.9907013760629535,-0.4630101628464608
1.5348462444489919,-0.04981587750911714
0.15802345730360579,-0.7098151009385888
1.5225158397263867,0.05849244285358453
-0.4566531583342801,-1.7380166136634385
1.27423937258306,0.6095775666645294
1.4859199797513085,-0.009454628847809177
2.066888708264711,-0.5411777207497946
1.6965539258525226,-0.2223165001592619
2.1163862351947533,-0.43514660204848676
2.67653948943277,0.1472975025421538
0.5798177018253157,-0.021269628290759013
-0.16214182552488665,-1.2609526350459208
0.4182406004136911,-0.14645432001555686
3.089677082263484,0.6990279508593181
2.5650865329267796,0.014682681700559364
2.658504258442572,0.00956087051942995
2.2495193729693272,-0.3131172823541228
0.5136617308867604,0.13446259982579375
2.2080863350050817,-0.3528132267869563
3.4970217397322036,1.7677405153493633
1.2575166911630922,0.5155790139782985
2.7512642861539227,0.1559280933951826
5.673101984630389,-1.7319273721597628
1.7199160560884013,-0.2592504200525463
-0.37310144471436635,-1.7479873497749514
2.526403658868888,-0.11400569444379936
2.0259574054125107,-0.27362531587956834
2.718580666007885,0.16806252036253727
1.1890036762002654,0.2793742555440787
-0.487407152443209,-1.7230972996435145
0.521058684172587,-0.008018204110044044
2.06534451828259,-0.21016828584021854
1.5348991772471499,-0.00014136060358894975
-0.6709686836031223,-1.6984484572819898
1.0030102508581002,0.42336247411244415
0.585757270798748,0.14694512820392108
2.2786317597755885,-0.1389497402937619
1.9226190967342514,-0.3820741544159293
2.5388516765442035,-0.0021606118727892365
1.9476002429249086,-0.28779816239237155
2.2726945776952947,-0.4263316433069064
0.4687188613342371,-0.12543180366553158
1.5841466490858926,-0.0016489093310919634
2.3700055471353196,-0.024982815159161564
3.8701763724669522,1.82415610319282
4.729323915681004,0.012199232450169122
-0.8712958923934434,-1.6402183397103494
1.9577786348795219,-0.2298777674447906
1.1916944259466244,0.18342857389697337
3.5508382378998786,1.6889516883936189
3.44449573001085,1.5724218047218579
3.0531521544852116,0.8307252534564299
1.0074376769224538,0.47973208455748817
1.7750999728535894,-0.1690685007676602
2.2242693571927408,-0.42875848915413894
3.116779061152431,1.070865927193385
2.7161697299281093,0.21167278148362234
0.841868410276079,0.34627961926904144
1.2792231397172642,0.12432970278353975
2.6548751809155444,0.0156918792095675
1.725632272258797,-0.2741019602041499
-0.06988961980698882,-1.0117038942615049
3.5973250491565802,1.761744833227829
0.5839053271099445,0.02182987224206076
1.4289655580434866,0.033279692937838085
-0.578642874896458,-1.71274753395709
1.2651123852863404,0.4330451032728696
-0.9427930546023437,-1.7016174557659904
1.6790950149499553,-0.10437126991876668
2.805742611802193,0.2559028693028274
2.401329314424335,-0.2735226060020368
2.5572775849346336,-0.18790076072529638
