X,Y
2.8612832390784,160.46412722570975
-0.853836431558681,39.49739019214077
2.269678661558582,91.35349295582118
0.3521556340208439,29.116362058350973
1.3093749474032208,22.229728102111924
3.8910884766721514,284.8260529908664
3.436313197658572,208.0565072007308
2.147586362081008,116.46875960721957
0.6188992414742835,10.971859263501058
2.3303596847721932,85.73463222479137
1.927717427763627,67.13814668630621
2.556139881513494,137.81637215121168
0.32937020602294387,1.3024182549603314
1.8476376460992663,55.83576259892163
0.5336217601152895,36.05746832909478
1.503171099441212,57.601022531971104
0.9431648479324005,26.778754468949195
1.4296022893454732,43.13917250962846
2.4943842560719727,113.28216966129813
-0.7552234307381525,43.46213259674874
2.39191305125799,102.47765735497791
1.8895245557776483,63.29336904790883
1.9831201801377465,72.46298247484594
2.0860930100759942,104.88784758402215
-0.48058340078266704,24.90641231912098
2.8771401140778856,174.27766736243998
4.088296097580679,330.7587552195442
2.828453294324503,161.15395389936947
1.6909846320232838,44.44425512601016
2.101524380295544,87.00653722168411
1.8902998711956942,62.85106122513767
1.107547723422256,27.267215926815503
-0.5474355112689061,36.37989708604691
2.116500117152848,77.65279918424763
1.966587079775076,52.69222571969797
1.637082262927385,55.37246329240541
-0.4484861241634511,23.064419665636855
0.939541551380501,25.636671388170015
2.8360078848486436,173.15658140827367
0.04108484302418536,16.497018459236884
0.4601886678814018,12.084511879581665
2.220003833127505,91.51621202464534
4.016647754836338,311.42732277066693
2.1416443817504915,100.48869839000001
1.8195968992022922,58.72340029406916
1.6095713173646735,45.212448656766895
-0.5209459898454465,15.253097490290678
1.6666933949039957,53.913724188308876
1.5632960799416502,38.299317305168174
2.497644025757289,110.63271976224802
-0.39906353671013184,11.410732302129311
-1.1449389393280531,45.40483403013536
0.589262016359881,17.155378123350374
3.086043182207486,175.12613292386965
2.3429627692470367,98.00193830282484
0.9420076950166896,17.777697827582145
3.437741330994738,209.25304194052683
0.8000332455878076,12.187333599611776
0.41204145562606703,-6.357710928444519
0.7564306647189407,16.557172616154297
3.4812128941848357,233.64809768354075
1.2083424111528382,5.69954480457821
1.065065055634914,14.409478629018775
0.24855006309588162,-5.834837203663545
0.8516343255692277,24.748408905171203
-0.3475185844504679,1.1049520169129483
-0.24435563827803186,27.504308316259596
-0.15806627773155124,9.63695217196892
2.0069148364528293,71.51664946136835
4.9551368770772495,475.85264783156174
0.4112980389851255,4.656975512318333
1.3511752577765817,34.00928177894259
2.9912926076255717,170.82533060889855
2.5776211673299763,119.01482745268966
0.8763218149656091,13.822930580741879
-0.19498439737401663,19.982688988358365
0.08241126558223799,1.000086103282217
3.5349760749868904,260.05300952235905
1.7274743026960349,47.16120887418387
0.3372425763821607,-4.637510247973593
0.42334726251193944,-10.102687056591998
-1.8919371025716831,80.29869742896688
1.809947434299989,44.28492848616644
1.9801493229707918,64.99887246575334
-1.7486389085040193,68.57997781059655
0.5719331737026416,7.486738865004577
3.7662910256313435,286.3580849068866
